RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Right	Index Right	Pupil Diameter Right [mm]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Right	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
1213376.4	13:33:19:521	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Saccade	2	3.8	428.6	633.4	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1213380.4	13:33:19:525	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Saccade	2	3.8	438.5	559.9	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1213384.4	13:33:19:529	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Saccade	2	3.8	450.7	508.6	White Space	-0.1	0.3	-1.0	-	-	-	-	-	-	-	-
1213388.4	13:33:19:533	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Saccade	2	3.8	477.9	475.2	White Space	-0.1	0.3	-1.0	-	-	-	-	-	-	-	-
1213392.4	13:33:19:537	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Saccade	2	3.8	487.4	466.5	White Space	-0.1	0.3	-1.0	-	-	-	-	-	-	-	-
1213396.4	13:33:19:541	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Saccade	2	3.8	493.8	481.6	White Space	-0.1	0.3	-1.0	-	-	-	-	-	-	-	-
1213400.4	13:33:19:545	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Saccade	2	3.8	492.2	482.6	White Space	-0.1	0.3	-1.0	-	-	-	-	-	-	-	-
1213404.4	13:33:19:549	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Saccade	2	3.8	498.1	479.1	White Space	-0.1	0.3	-1.0	-	-	-	-	-	-	-	-
1213408.4	13:33:19:553	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Saccade	2	3.8	503.6	476.4	White Space	-0.1	0.3	-1.0	-	-	-	-	-	-	-	-
1213412.4	13:33:19:557	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Fixation	2	3.8	504.3	478.8	White Space	-0.1	0.3	-1.0	-	-	-	-	-	-	-	-
1213416.4	13:33:19:561	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Fixation	2	3.8	508.0	485.1	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1213420.4	13:33:19:565	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Fixation	2	3.8	506.4	489.2	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1213424.4	13:33:19:569	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Fixation	2	3.8	507.9	492.4	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1213428.4	13:33:19:573	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Fixation	2	3.8	508.5	494.0	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1213432.4	13:33:19:577	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Fixation	2	3.7	509.0	499.4	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1213436.5	13:33:19:581	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Fixation	2	3.7	509.5	508.5	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1213440.4	13:33:19:585	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Fixation	2	3.7	509.7	516.7	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1213444.4	13:33:19:589	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Fixation	2	3.7	508.5	511.3	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
