RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Right	Index Right	Pupil Diameter Right [mm]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Right	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
1107182.1	13:31:33:318	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	23	3.1	400.6	210.4	White Space	-0.1	0.4	-0.9	-	-	-	-	-	-	-	-
1107186.1	13:31:33:321	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	23	3.1	401.8	211.2	White Space	-0.1	0.4	-0.9	-	-	-	-	-	-	-	-
1107190.1	13:31:33:325	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	23	3.1	404.5	209.4	White Space	-0.1	0.4	-0.9	-	-	-	-	-	-	-	-
1107194.1	13:31:33:329	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	23	3.1	400.2	211.3	White Space	-0.1	0.4	-0.9	-	-	-	-	-	-	-	-
1107198.2	13:31:33:334	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	23	3.1	402.5	211.8	White Space	-0.1	0.4	-0.9	-	-	-	-	-	-	-	-
1107202.1	13:31:33:337	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	23	3.2	405.8	211.5	White Space	-0.1	0.4	-0.9	-	-	-	-	-	-	-	-
1107206.1	13:31:33:342	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	23	3.2	400.4	211.3	White Space	-0.1	0.4	-0.9	-	-	-	-	-	-	-	-
1107210.1	13:31:33:345	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	23	3.2	399.1	209.8	White Space	-0.1	0.4	-0.9	-	-	-	-	-	-	-	-
1107214.1	13:31:33:349	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	29	3.1	398.1	208.9	White Space	-0.1	0.4	-0.9	-	-	-	-	-	-	-	-
1107218.1	13:31:33:353	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	29	3.1	398.6	210.1	White Space	-0.1	0.4	-0.9	-	-	-	-	-	-	-	-
1107222.1	13:31:33:357	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	29	3.1	383.9	210.7	White Space	-0.1	0.4	-0.9	-	-	-	-	-	-	-	-
1107226.1	13:31:33:362	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	29	3.1	325.0	211.4	White Space	-0.1	0.4	-0.9	-	-	-	-	-	-	-	-
1107230.1	13:31:33:365	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	29	3.1	208.2	210.4	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107234.1	13:31:33:369	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	29	3.1	197.8	212.3	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107238.1	13:31:33:373	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	29	3.1	121.4	207.2	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107242.1	13:31:33:378	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	29	3.1	52.8	202.5	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107246.1	13:31:33:382	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	29	3.1	5.0	193.9	White Space	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107250.1	13:31:33:385	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	29	3.1	-30.8	198.3	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107254.1	13:31:33:389	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	29	3.1	-39.8	199.7	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107258.1	13:31:33:393	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	29	3.1	-41.5	202.6	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107262.1	13:31:33:397	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	29	3.2	-23.9	200.3	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107266.1	13:31:33:401	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	29	3.2	-30.1	197.3	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107270.1	13:31:33:405	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	29	3.1	-21.3	197.2	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107274.1	13:31:33:410	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-20.5	197.0	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107278.1	13:31:33:413	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-23.7	195.3	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107282.1	13:31:33:417	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-23.5	195.6	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107286.1	13:31:33:421	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-25.1	199.5	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107290.1	13:31:33:425	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-23.2	201.1	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107294.1	13:31:33:430	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-23.7	201.6	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107299.1	13:31:33:434	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-17.9	201.6	-	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107302.1	13:31:33:437	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-16.3	200.6	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107306.1	13:31:33:441	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-16.5	198.5	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107310.1	13:31:33:445	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-13.8	200.9	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107314.1	13:31:33:449	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-12.8	200.7	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107318.1	13:31:33:453	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-13.9	199.3	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107322.1	13:31:33:458	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-12.6	198.2	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107326.1	13:31:33:461	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-9.1	199.1	-	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107330.1	13:31:33:465	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-5.9	200.7	-	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107334.1	13:31:33:469	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-2.9	200.5	-	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107338.1	13:31:33:473	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-3.7	203.7	-	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107342.1	13:31:33:477	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-3.4	205.1	-	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107346.2	13:31:33:482	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	-0.1	205.5	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107350.1	13:31:33:485	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	3.0	208.8	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107354.1	13:31:33:489	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	6.3	207.5	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107358.1	13:31:33:493	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	9.6	205.7	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107362.1	13:31:33:497	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	12.7	208.4	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107366.1	13:31:33:501	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	10.1	208.7	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107370.1	13:31:33:505	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	9.7	208.6	White Space	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107374.1	13:31:33:509	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	12.7	207.6	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107378.1	13:31:33:513	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	11.8	209.9	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107382.1	13:31:33:518	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	13.1	210.8	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107386.1	13:31:33:521	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	17.3	207.0	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107390.1	13:31:33:525	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	18.5	204.5	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107394.1	13:31:33:529	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	17.5	203.8	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107398.1	13:31:33:533	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	18.1	201.5	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107402.1	13:31:33:537	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	18.6	206.0	White Space	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107406.1	13:31:33:541	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	21.3	209.7	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107410.1	13:31:33:545	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	22.5	211.0	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107414.1	13:31:33:549	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	22.7	215.5	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107418.1	13:31:33:553	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	20.8	212.9	White Space	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107422.1	13:31:33:557	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	28.7	212.8	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107426.1	13:31:33:561	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	27.1	209.3	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107430.0	13:31:33:565	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	23.8	207.7	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107434.1	13:31:33:569	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	23.3	207.0	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107438.1	13:31:33:573	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	22.5	204.2	White Space	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107442.1	13:31:33:577	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	23.8	208.5	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107446.0	13:31:33:581	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	24.5	208.7	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107450.1	13:31:33:585	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	24.3	206.9	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107454.1	13:31:33:589	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	21.6	206.8	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107457.9	13:31:33:593	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	19.0	204.1	White Space	-0.3	0.4	-0.9	-	-	-	-	-	-	-	-
1107462.1	13:31:33:598	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	20.6	207.2	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107466.1	13:31:33:601	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	18.9	207.3	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107470.1	13:31:33:605	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	19.3	208.5	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107473.9	13:31:33:609	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	18.9	206.9	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107478.1	13:31:33:614	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	19.6	205.9	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107482.1	13:31:33:617	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	20.0	206.6	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107486.0	13:31:33:621	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	24.6	207.2	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107489.9	13:31:33:625	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	25.8	207.0	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107494.1	13:31:33:629	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	24.7	206.5	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107498.1	13:31:33:633	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	25.5	212.6	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107502.1	13:31:33:637	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	28.7	210.8	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107506.1	13:31:33:641	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	24	3.1	25.9	207.3	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107510.1	13:31:33:645	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	30	3.1	28.8	205.6	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107514.1	13:31:33:649	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	30	3.1	29.5	211.4	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107518.1	13:31:33:653	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	30	3.1	32.0	211.8	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107521.9	13:31:33:657	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	30	3.1	3.2	230.5	White Space	-0.3	0.3	-0.9	-	-	-	-	-	-	-	-
1107526.1	13:31:33:661	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	30	3.1	-10.8	245.9	-	-0.3	0.3	-0.9	-	-	-	-	-	-	-	-
1107530.1	13:31:33:665	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	30	3.1	26.2	226.2	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107534.1	13:31:33:669	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	30	3.1	17.7	224.3	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107538.0	13:31:33:673	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	30	3.1	30.4	222.2	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107542.0	13:31:33:677	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	30	3.1	30.4	219.2	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107546.0	13:31:33:681	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	30	3.1	17.8	227.7	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107550.1	13:31:33:685	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	30	3.1	-47.1	239.4	-	-0.3	0.3	-0.9	-	-	-	-	-	-	-	-
1107554.1	13:31:33:690	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	30	3.1	33.5	222.9	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107558.1	13:31:33:693	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	30	3.1	33.8	225.5	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107562.1	13:31:33:697	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	30	3.1	25.5	225.6	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107566.1	13:31:33:701	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	30	3.1	29.5	220.6	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107569.9	13:31:33:705	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	-	-	3.1	30.7	218.4	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107574.1	13:31:33:709	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	-	-	3.1	27.4	219.3	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107578.1	13:31:33:713	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	31	3.1	29.2	221.0	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107582.1	13:31:33:717	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	31	3.1	26.8	222.8	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107585.9	13:31:33:721	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	31	3.1	31.9	226.6	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107590.0	13:31:33:725	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	31	3.1	55.4	228.8	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107594.1	13:31:33:729	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	31	3.1	91.2	228.4	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107598.1	13:31:33:733	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	31	3.1	120.3	230.7	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107601.9	13:31:33:737	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	31	3.1	132.7	233.8	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107606.0	13:31:33:741	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Saccade	31	3.1	136.7	236.5	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107610.0	13:31:33:745	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	25	3.1	129.0	240.7	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107614.1	13:31:33:749	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	25	3.1	135.5	238.5	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107617.9	13:31:33:753	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	25	3.1	136.9	239.7	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107622.0	13:31:33:757	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	25	3.1	137.9	241.7	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107626.0	13:31:33:761	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	25	3.1	139.2	241.7	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107630.0	13:31:33:765	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	25	3.1	138.3	239.1	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107633.9	13:31:33:769	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	25	3.1	141.8	238.6	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107638.1	13:31:33:773	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	25	3.1	144.0	237.7	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107642.1	13:31:33:777	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	25	3.1	144.7	237.2	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107646.1	13:31:33:781	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	25	3.1	146.7	237.9	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107649.9	13:31:33:785	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	25	3.1	146.1	237.0	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107654.0	13:31:33:789	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	25	3.1	146.4	236.1	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107658.1	13:31:33:793	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	25	3.1	144.5	234.9	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
1107661.9	13:31:33:797	Trial001	OlderImpossible_screenshot.png	0.0	64784.5	Flo4	Coral	83.4	Eye	Fixation	25	3.1	141.3	235.4	White Space	-0.2	0.4	-0.9	-	-	-	-	-	-	-	-
