RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Point of Regard Binocular X [px]	Point of Regard Binocular Y [px]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Binocular	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Video Time [h:m:s:ms]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
1402588.0	18:03:00:265	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	246	2.8	536.9	580.3	554.9	560.4	-	0.1	-0.2	1.0	00:01:17:235	-	-	-	-	-	-	-	-
1402620.9	18:03:00:298	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	246	2.8	538.7	578.9	557.6	560.5	-	0.1	-0.2	1.0	00:01:17:277	-	-	-	-	-	-	-	-
1402654.3	18:03:00:332	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	246	2.8	539.1	579.4	556.6	560.5	-	0.1	-0.2	1.0	00:01:17:277	-	-	-	-	-	-	-	-
1402687.4	18:03:00:365	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	246	2.8	540.0	578.5	558.2	559.2	-	0.1	-0.2	1.0	00:01:17:318	-	-	-	-	-	-	-	-
1402720.7	18:03:00:398	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	246	2.8	541.1	578.4	558.6	560.6	-	0.1	-0.2	1.0	00:01:17:360	-	-	-	-	-	-	-	-
1402754.2	18:03:00:431	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	246	2.8	540.4	578.1	558.0	559.8	-	0.1	-0.2	1.0	00:01:17:402	-	-	-	-	-	-	-	-
1402787.6	18:03:00:465	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	248	2.8	541.5	578.6	559.7	560.7	-	0.1	-0.2	1.0	00:01:17:443	-	-	-	-	-	-	-	-
1402821.0	18:03:00:498	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	248	2.6	415.0	585.3	433.7	556.1	-	0.2	-0.2	1.0	00:01:17:485	-	-	-	-	-	-	-	-
1402853.8	18:03:00:531	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	247	2.9	391.2	579.9	413.3	547.6	-	0.2	-0.2	1.0	00:01:17:485	-	-	-	-	-	-	-	-
1402887.9	18:03:00:565	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	247	2.8	390.8	578.4	413.1	547.3	-	0.2	-0.2	1.0	00:01:17:527	-	-	-	-	-	-	-	-
1402920.6	18:03:00:598	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	247	2.9	390.1	577.8	412.8	546.8	-	0.2	-0.2	1.0	00:01:17:568	-	-	-	-	-	-	-	-
1402953.7	18:03:00:631	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	247	2.9	391.8	578.0	413.6	546.3	-	0.2	-0.2	1.0	00:01:17:610	-	-	-	-	-	-	-	-
1402987.4	18:03:00:665	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	247	2.9	389.3	579.1	411.1	546.8	-	0.2	-0.2	1.0	00:01:17:652	-	-	-	-	-	-	-	-
1403020.7	18:03:00:698	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	247	2.9	387.5	579.0	410.1	546.4	-	0.2	-0.2	1.0	00:01:17:652	-	-	-	-	-	-	-	-
1403053.5	18:03:00:731	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	247	2.8	388.1	579.9	410.1	546.5	-	0.2	-0.2	1.0	00:01:17:693	-	-	-	-	-	-	-	-
1403086.9	18:03:00:764	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	247	2.8	388.9	579.3	410.1	547.8	-	0.2	-0.2	1.0	00:01:17:735	-	-	-	-	-	-	-	-
1403120.1	18:03:00:797	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	247	2.9	388.9	579.0	410.6	545.0	-	0.2	-0.2	1.0	00:01:17:777	-	-	-	-	-	-	-	-
1403153.4	18:03:00:831	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	16	2.9	389.9	578.0	412.1	546.8	-	0.2	-0.2	1.0	00:01:17:777	-	-	-	-	-	-	-	-
1403186.7	18:03:00:864	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	16	2.8	480.6	495.5	503.9	472.8	-	0.2	-0.1	1.0	00:01:17:818	-	-	-	-	-	-	-	-
1403220.3	18:03:00:898	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	16	2.8	637.4	380.6	631.0	338.7	-	0.1	0.0	1.0	00:01:17:860	-	-	-	-	-	-	-	-
1403253.5	18:03:00:931	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	16	2.1	650.1	355.7	659.1	335.2	-	0.0	0.0	1.0	00:01:17:902	-	-	-	-	-	-	-	-
1403286.8	18:03:00:964	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	16	0.0	0.0	0.0	0.0	0.0	-	0.0	0.0	0.0	00:01:17:943	-	-	-	-	-	-	-	-
1403319.7	18:03:00:997	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	16	2.9	673.2	279.0	680.9	265.3	-	0.0	0.1	1.0	00:01:17:943	-	-	-	-	-	-	-	-
1403353.3	18:03:01:031	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	16	2.8	672.9	299.0	677.8	286.2	-	0.0	0.0	1.0	00:01:17:985	-	-	-	-	-	-	-	-
1403386.2	18:03:01:064	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	16	2.8	667.0	310.3	671.3	295.3	-	0.0	0.0	1.0	00:01:18:027	-	-	-	-	-	-	-	-
1403419.6	18:03:01:097	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	16	2.8	663.3	313.0	667.1	297.9	-	0.0	0.0	1.0	00:01:18:068	-	-	-	-	-	-	-	-
1403452.9	18:03:01:130	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	-	-	2.8	660.1	315.4	664.4	298.9	-	0.0	0.0	1.0	00:01:18:110	-	-	-	-	-	-	-	-
1403486.7	18:03:01:164	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	248	2.8	626.3	316.9	629.9	297.3	-	0.1	0.0	1.0	00:01:18:110	-	-	-	-	-	-	-	-
1403519.5	18:03:01:197	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	248	2.8	622.0	320.0	624.9	300.5	-	0.1	0.0	1.0	00:01:18:152	-	-	-	-	-	-	-	-
1403552.9	18:03:01:230	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	248	2.8	616.7	321.5	621.1	299.8	-	0.1	0.0	1.0	00:01:18:193	-	-	-	-	-	-	-	-
1403585.9	18:03:01:263	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	248	2.8	612.0	324.8	615.8	303.9	-	0.1	0.0	1.0	00:01:18:235	-	-	-	-	-	-	-	-
1403619.4	18:03:01:297	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	248	2.8	607.1	327.0	612.0	304.3	-	0.1	0.0	1.0	00:01:18:277	-	-	-	-	-	-	-	-
1403652.7	18:03:01:330	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	248	2.8	601.4	330.9	606.6	307.8	-	0.1	0.0	1.0	00:01:18:277	-	-	-	-	-	-	-	-
1403685.9	18:03:01:363	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	248	2.8	595.1	333.6	599.7	311.4	-	0.1	0.0	1.0	00:01:18:318	-	-	-	-	-	-	-	-
1403719.4	18:03:01:397	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	248	2.8	589.3	335.3	594.2	311.8	-	0.1	0.0	1.0	00:01:18:360	-	-	-	-	-	-	-	-
1403752.3	18:03:01:430	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	249	2.8	593.2	337.1	598.0	315.0	-	0.1	0.0	1.0	00:01:18:402	-	-	-	-	-	-	-	-
1403785.6	18:03:01:463	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	249	2.7	617.7	341.2	621.8	320.8	-	0.1	0.0	1.0	00:01:18:443	-	-	-	-	-	-	-	-
1403819.2	18:03:01:497	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	249	2.7	612.0	342.2	617.1	321.5	-	0.1	0.0	1.0	00:01:18:485	-	-	-	-	-	-	-	-
1403852.6	18:03:01:530	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	249	2.7	606.8	342.8	611.2	321.2	-	0.1	0.0	1.0	00:01:18:485	-	-	-	-	-	-	-	-
1403886.0	18:03:01:563	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	249	2.7	600.3	342.5	606.0	320.4	-	0.1	0.0	1.0	00:01:18:527	-	-	-	-	-	-	-	-
1403918.7	18:03:01:596	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	249	2.7	594.4	344.9	599.4	324.4	-	0.1	0.0	1.0	00:01:18:568	-	-	-	-	-	-	-	-
1403952.0	18:03:01:629	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	249	2.7	591.3	347.4	596.2	326.4	-	0.1	0.0	1.0	00:01:18:610	-	-	-	-	-	-	-	-
1403985.3	18:03:01:663	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	250	2.7	589.0	347.3	594.7	325.3	-	0.1	0.0	1.0	00:01:18:610	-	-	-	-	-	-	-	-
1404018.7	18:03:01:696	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	250	2.6	618.9	350.2	623.8	330.6	-	0.1	0.0	1.0	00:01:18:652	-	-	-	-	-	-	-	-
1404052.3	18:03:01:730	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	250	2.6	627.4	354.8	632.7	334.8	-	0.1	0.0	1.0	00:01:18:692	-	-	-	-	-	-	-	-
1404085.5	18:03:01:763	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	250	2.6	625.7	353.1	631.0	335.0	-	0.1	0.0	1.0	00:01:18:734	-	-	-	-	-	-	-	-
1404118.7	18:03:01:796	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	250	2.6	623.0	354.4	628.1	334.5	-	0.1	0.0	1.0	00:01:18:776	-	-	-	-	-	-	-	-
1404152.1	18:03:01:829	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	250	2.6	621.1	356.1	626.4	335.6	-	0.1	0.0	1.0	00:01:18:776	-	-	-	-	-	-	-	-
1404185.3	18:03:01:863	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	250	2.6	619.3	355.9	624.4	335.4	-	0.1	0.0	1.0	00:01:18:817	-	-	-	-	-	-	-	-
1404218.5	18:03:01:896	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	250	2.6	617.2	354.5	622.8	334.3	-	0.1	0.0	1.0	00:01:18:859	-	-	-	-	-	-	-	-
1404251.4	18:03:01:929	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	250	2.6	616.4	354.4	622.3	333.4	-	0.1	0.0	1.0	00:01:18:901	-	-	-	-	-	-	-	-
1404284.6	18:03:01:962	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	250	2.6	615.3	353.9	620.8	332.8	-	0.1	0.0	1.0	00:01:18:942	-	-	-	-	-	-	-	-
1404318.0	18:03:01:995	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	251	2.6	613.4	354.9	619.5	334.2	-	0.1	0.0	1.0	00:01:18:942	-	-	-	-	-	-	-	-
1404351.3	18:03:02:029	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	251	2.6	637.5	356.3	642.1	336.1	-	0.0	0.0	1.0	00:01:18:984	-	-	-	-	-	-	-	-
1404384.5	18:03:02:062	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	251	2.6	654.6	358.9	657.4	339.9	-	0.0	0.0	1.0	00:01:19:026	-	-	-	-	-	-	-	-
1404417.8	18:03:02:095	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	251	2.6	655.4	359.1	659.6	340.2	-	0.0	0.0	1.0	00:01:19:067	-	-	-	-	-	-	-	-
1404451.1	18:03:02:128	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	251	2.6	655.6	359.5	659.6	340.5	-	0.0	0.0	1.0	00:01:19:109	-	-	-	-	-	-	-	-
1404484.7	18:03:02:162	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	251	2.6	655.4	359.8	659.5	340.9	-	0.0	0.0	1.0	00:01:19:109	-	-	-	-	-	-	-	-
1404518.1	18:03:02:195	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	251	2.6	654.2	359.4	658.6	339.9	-	0.0	0.0	1.0	00:01:19:151	-	-	-	-	-	-	-	-
1404551.7	18:03:02:229	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	251	2.6	653.4	358.8	658.5	340.3	-	0.0	0.0	1.0	00:01:19:192	-	-	-	-	-	-	-	-
1404584.3	18:03:02:262	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	251	2.6	652.8	359.2	657.0	338.2	-	0.0	0.0	1.0	00:01:19:234	-	-	-	-	-	-	-	-
1404617.7	18:03:02:295	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	252	2.6	671.3	360.9	674.5	342.0	-	0.0	0.0	1.0	00:01:19:234	-	-	-	-	-	-	-	-
1404650.8	18:03:02:328	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	252	2.6	705.3	364.7	706.9	348.5	-	0.0	0.0	1.0	00:01:19:276	-	-	-	-	-	-	-	-
1404684.2	18:03:02:362	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	252	2.6	705.4	365.0	707.9	348.7	-	0.0	0.0	1.0	00:01:19:317	-	-	-	-	-	-	-	-
1404717.5	18:03:02:395	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	252	2.6	706.9	365.0	709.3	348.1	-	0.0	0.0	1.0	00:01:19:359	-	-	-	-	-	-	-	-
1404750.5	18:03:02:428	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	253	2.6	706.8	365.4	710.4	349.9	-	0.0	0.0	1.0	00:01:19:401	-	-	-	-	-	-	-	-
1404783.8	18:03:02:461	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	253	2.6	725.8	370.3	727.6	355.5	-	0.0	0.0	1.0	00:01:19:401	-	-	-	-	-	-	-	-
1404817.6	18:03:02:495	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	253	2.6	728.9	369.8	730.9	355.7	-	0.0	0.0	1.0	00:01:19:442	-	-	-	-	-	-	-	-
1404850.5	18:03:02:528	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	253	2.6	728.6	370.4	730.9	356.6	-	0.0	0.0	1.0	00:01:19:442	-	-	-	-	-	-	-	-
1404884.1	18:03:02:561	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	253	2.6	728.1	371.9	730.0	357.5	-	0.0	0.0	1.0	00:01:19:526	-	-	-	-	-	-	-	-
1404917.1	18:03:02:594	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	254	2.5	680.8	374.1	685.7	356.7	-	0.0	0.0	1.0	00:01:19:526	-	-	-	-	-	-	-	-
1404950.6	18:03:02:628	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	254	2.6	529.8	375.7	534.8	351.5	-	0.1	0.0	1.0	00:01:19:567	-	-	-	-	-	-	-	-
1404983.8	18:03:02:661	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	254	2.7	530.3	372.9	538.4	350.5	-	0.1	0.0	1.0	00:01:19:609	-	-	-	-	-	-	-	-
1405016.8	18:03:02:694	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	254	2.7	531.4	371.2	539.6	349.6	-	0.1	0.0	1.0	00:01:19:651	-	-	-	-	-	-	-	-
1405050.0	18:03:02:727	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	254	2.7	531.1	368.7	539.2	348.2	-	0.1	0.0	1.0	00:01:19:692	-	-	-	-	-	-	-	-
1405083.3	18:03:02:761	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	254	2.7	534.1	368.1	542.4	347.5	-	0.1	0.0	1.0	00:01:19:692	-	-	-	-	-	-	-	-
1405116.9	18:03:02:794	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	254	2.7	534.8	367.6	543.1	346.7	-	0.1	0.0	1.0	00:01:19:734	-	-	-	-	-	-	-	-
1405150.1	18:03:02:827	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	254	2.8	536.3	367.5	545.1	347.2	-	0.1	0.0	1.0	00:01:19:776	-	-	-	-	-	-	-	-
1405183.3	18:03:02:861	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	255	2.7	542.2	368.8	550.0	347.8	-	0.1	0.0	1.0	00:01:19:817	-	-	-	-	-	-	-	-
1405216.4	18:03:02:894	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	255	2.8	580.8	372.3	588.5	355.0	-	0.1	0.0	1.0	00:01:19:859	-	-	-	-	-	-	-	-
1405249.8	18:03:02:927	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	255	2.8	579.2	372.2	586.3	353.6	-	0.1	0.0	1.0	00:01:19:859	-	-	-	-	-	-	-	-
1405283.2	18:03:02:961	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	255	2.8	579.9	372.9	587.1	355.1	-	0.1	0.0	1.0	00:01:19:942	-	-	-	-	-	-	-	-
1405316.4	18:03:02:994	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	255	2.8	579.8	374.5	586.9	356.4	-	0.1	0.0	1.0	00:01:19:984	-	-	-	-	-	-	-	-
1405349.8	18:03:03:027	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	255	2.8	579.3	374.5	586.0	355.8	-	0.1	0.0	1.0	00:01:19:984	-	-	-	-	-	-	-	-
1405382.9	18:03:03:060	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	255	2.9	580.3	374.3	588.1	356.7	-	0.1	0.0	1.0	00:01:20:026	-	-	-	-	-	-	-	-
1405416.0	18:03:03:093	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	256	2.8	579.8	376.2	586.0	357.5	-	0.1	0.0	1.0	00:01:20:067	-	-	-	-	-	-	-	-
1405450.1	18:03:03:127	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	256	2.8	623.3	379.4	628.3	362.6	-	0.1	0.0	1.0	00:01:20:067	-	-	-	-	-	-	-	-
1405482.7	18:03:03:160	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	256	2.9	630.5	379.0	637.1	364.9	-	0.1	0.0	1.0	00:01:20:109	-	-	-	-	-	-	-	-
1405516.2	18:03:03:194	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	256	2.9	629.9	377.2	635.3	362.2	-	0.1	0.0	1.0	00:01:20:151	-	-	-	-	-	-	-	-
1405549.1	18:03:03:226	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	256	2.9	629.5	377.2	635.3	362.2	-	0.1	0.0	1.0	00:01:20:192	-	-	-	-	-	-	-	-
1405582.6	18:03:03:260	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	256	2.9	628.5	375.4	634.1	359.1	-	0.1	0.0	1.0	00:01:20:234	-	-	-	-	-	-	-	-
1405615.9	18:03:03:293	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	256	2.9	628.9	374.4	635.1	358.6	-	0.1	0.0	1.0	00:01:20:234	-	-	-	-	-	-	-	-
1405649.3	18:03:03:327	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	256	2.9	628.7	374.5	634.9	358.0	-	0.1	0.0	1.0	00:01:20:276	-	-	-	-	-	-	-	-
1405682.3	18:03:03:360	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	257	2.9	628.0	374.6	634.0	357.5	-	0.1	0.0	1.0	00:01:20:276	-	-	-	-	-	-	-	-
1405715.7	18:03:03:393	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	257	2.9	663.3	378.6	668.4	363.2	-	0.0	0.0	1.0	00:01:20:359	-	-	-	-	-	-	-	-
1405749.3	18:03:03:427	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	257	2.9	665.4	379.0	670.4	365.2	-	0.0	0.0	1.0	00:01:20:401	-	-	-	-	-	-	-	-
1405782.7	18:03:03:460	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	257	2.9	667.0	378.2	672.3	363.6	-	0.0	0.0	1.0	00:01:20:401	-	-	-	-	-	-	-	-
1405816.1	18:03:03:493	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	257	2.9	666.9	376.5	672.1	360.5	-	0.0	0.0	1.0	00:01:20:442	-	-	-	-	-	-	-	-
1405848.7	18:03:03:526	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	257	2.9	666.4	376.4	671.0	361.4	-	0.0	0.0	1.0	00:01:20:484	-	-	-	-	-	-	-	-
1405881.9	18:03:03:559	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	257	2.9	665.1	377.1	670.2	359.9	-	0.0	0.0	1.0	00:01:20:526	-	-	-	-	-	-	-	-
1405915.4	18:03:03:593	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	257	2.9	663.9	376.2	668.8	360.7	-	0.0	0.0	1.0	00:01:20:567	-	-	-	-	-	-	-	-
1405948.9	18:03:03:626	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	258	2.9	664.9	374.4	672.2	360.1	-	0.0	0.0	1.0	00:01:20:567	-	-	-	-	-	-	-	-
1405982.0	18:03:03:659	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	258	3.0	693.3	378.4	697.8	363.5	-	0.0	0.0	1.0	00:01:20:609	-	-	-	-	-	-	-	-
1406015.3	18:03:03:693	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	258	2.9	691.6	379.6	696.2	364.4	-	0.0	0.0	1.0	00:01:20:651	-	-	-	-	-	-	-	-
1406048.3	18:03:03:726	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	258	2.9	691.9	380.2	697.6	365.3	-	0.0	0.0	1.0	00:01:20:692	-	-	-	-	-	-	-	-
1406081.8	18:03:03:759	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	258	3.0	692.4	379.2	697.7	364.5	-	0.0	0.0	1.0	00:01:20:692	-	-	-	-	-	-	-	-
1406115.6	18:03:03:793	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	259	3.0	691.5	380.6	697.0	365.9	-	0.0	0.0	1.0	00:01:20:776	-	-	-	-	-	-	-	-
1406148.4	18:03:03:826	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	259	3.0	698.8	380.7	704.1	366.3	-	0.0	0.0	1.0	00:01:20:776	-	-	-	-	-	-	-	-
1406181.8	18:03:03:859	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	259	3.0	724.6	381.6	727.5	367.7	-	0.0	0.0	1.0	00:01:20:817	-	-	-	-	-	-	-	-
